content_id,client_id,decline_prob,reason_code
content_c79f04785d81,client_4e07408562,0.7277143660693717,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_abf470f378fd,client_3fdba35f04,0.7275478114462587,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_53d353c3db0f,client_3fdba35f04,0.7275215735558515,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0a4fa09621d6,client_02d20bbd7e,0.7275155085364211,General Decay - Review Content Quality
content_b80d73524f2d,client_3fdba35f04,0.7274869498683681,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_2605942dde18,client_6208ef0f77,0.7273849795323235,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0ff563db5034,client_6208ef0f77,0.7273849795323235,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_3aa0d634a04f,client_3fdba35f04,0.7273541629171447,General Decay - Review Content Quality
content_0c0fe8411e94,client_8527a891e2,0.7272298931743795,General Decay - Review Content Quality
content_ff7c0572819d,client_3fdba35f04,0.7272266124313207,General Decay - Review Content Quality
content_f27aa3bffa47,client_4e07408562,0.7272266124313207,General Decay - Review Content Quality
content_43a71393ef81,client_3fdba35f04,0.7272266124313207,General Decay - Review Content Quality
content_ede9856ac2c2,client_3fdba35f04,0.7268175172762044,General Decay - Review Content Quality
content_e60192b8a0a9,client_624b60c58c,0.7267886720619658,General Decay - Review Content Quality
content_d3cd7dc4e850,client_3fdba35f04,0.7266129956321734,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_186489efe6f4,client_6208ef0f77,0.7266016548439755,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_7f6bc8a99e30,client_6208ef0f77,0.7265801682199233,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_b178d2c17955,client_6208ef0f77,0.7265801682199233,General Decay - Review Content Quality
content_26e7e98c8e41,client_6208ef0f77,0.7265801682199233,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_3cc7636972f7,client_6208ef0f77,0.7265801682199233,General Decay - Review Content Quality
content_8db4c406edc0,client_3fdba35f04,0.7265746199455058,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_6e0e4e772f07,client_4ec9599fc2,0.7265483731544568,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_97e778824a45,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_ee58be626217,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_fa53b1771cb3,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_b73f9300f5d6,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_29dce7382f54,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_34cbc27d60a5,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_ca557aec1c04,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_92a0936ba7ae,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_2b2e4f07c3c7,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_3e8fe430800d,client_6208ef0f77,0.7264511919014391,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_02d39f863844,client_8722616204,0.7264511919014391,General Decay - Review Content Quality
content_653f9a9fa954,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_6da8cc871a23,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_fe3f8dbf3614,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_d362913cb9a1,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_538cc476313c,client_6208ef0f77,0.7264511919014391,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_1c38d62e358d,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_46d4f4d65e1b,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_90054bb357f7,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_50b524f6408a,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_29a31bb905be,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_a695b102ab74,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_6ff59596237d,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_b85084302cd6,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_e0a40f21b886,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_b23fa9e12c1d,client_6208ef0f77,0.7264511919014391,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_19d803fb49d8,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_29cb7bdffdc0,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_663501db3ed4,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_767829faf820,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_558003e14599,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_8e329558bb9e,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_2785084a0602,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_f1f37c77af18,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_28f952afeb50,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_7fe00d0ebbbd,client_624b60c58c,0.7264511919014391,General Decay - Review Content Quality
content_6682d96cd67d,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_bd6b3cb3b2d5,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_d740043b7a38,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_f5e4028499d1,client_6208ef0f77,0.7264511919014391,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_591340797e81,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_b287d8d3e0ce,client_6208ef0f77,0.7264511919014391,General Decay - Review Content Quality
content_686750b32ae6,client_3fdba35f04,0.7263522775473359,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0f48c28e52b6,client_3fdba35f04,0.72634935891489,General Decay - Review Content Quality
content_24e64303de4d,client_3fdba35f04,0.7263109941740659,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_ad74712c2add,client_3fdba35f04,0.7263039628526278,General Decay - Review Content Quality
content_c2dfd56f7149,client_4e07408562,0.7263028407378624,General Decay - Review Content Quality
content_705f068125f0,client_3fdba35f04,0.7263028407378624,General Decay - Review Content Quality
content_43aa170d2d60,client_3fdba35f04,0.7263028407378624,General Decay - Review Content Quality
content_545260b3ff7d,client_3fdba35f04,0.7263025902284653,General Decay - Review Content Quality
content_b5e108e2dff5,client_3fdba35f04,0.7262867942616242,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_08f4fab82371,client_3fdba35f04,0.7261496157311611,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_e9ffc798e3e1,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_6d6a4ec00ac2,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_c8a83147ff7d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_6d427519db99,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_6ba3d3f12eb0,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_30c4de0d324d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_727ff68ce113,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_9f2c402e0d39,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_2ec160d7d49c,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_f548487c7b11,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_bb34f88bf166,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_192c8fc0d00e,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_f876921d2dbc,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_ff8f723f3107,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_767cc011faae,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_a02ef01ed5c4,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_82e31928d1dc,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_6f763b4e08bc,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_cff972f369ce,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_5cf59ced39ac,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_7dfbe7e91195,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_45db32ece022,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_2f18c5cd36d8,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_64d6fb2cd883,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_e2f7d7d52240,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_eb3404dc33dc,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_3481f996bd95,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_d4fdf16d277d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_379599977362,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_276f32464c5f,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_3bee99d0b455,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_3a994e99fbfe,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_ca560ef92c17,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_5d293f50e6e3,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_f344ebbfbffd,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_9bc2a8fa52c2,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_d09c5d7487e5,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_2c3b20f68843,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0e9eaef2491a,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_6454c6573f65,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_5daabd0e31f3,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_3d71412c6f25,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_7740cc96029b,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_8854986f3027,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_123807db2a80,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_5120d702f216,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_81b3a26a1ef6,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_c2813124047c,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_31a47b2335d2,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_47bf2873f61d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_72eadcc7f193,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_b6b5c2907abe,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_baeafaf1b31b,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_36b409dd47f4,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_0260224a5a30,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_d79f6edd401d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_ab19c4527afd,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_9f07d226c892,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_cd60e1bb8058,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_1c545f16219a,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_c2b44ae04515,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_1100bd1bcf09,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_372fbd7e5ed4,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_e3f3c936e42a,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_305bcf425951,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_859c14901cf9,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_faed35c8b372,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_2e47aaeed913,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_cbcbb97ac631,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_153ef301d30a,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_2a9117c556f8,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_8bf0c1e5b9e5,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_cd3e816c670d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_effa21786d15,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_1eebdcbead2d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_fe9e5d4c8546,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_f52808689d2c,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_79a5a52721ed,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_5755b6b5100d,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_88cd6a49a254,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_7d8636a3a342,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_531feecc6fed,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_90509007b432,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_f0f503c88cee,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_4b254381379e,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_654f4b8bf560,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_8117003483cb,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_1d55dca71704,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_f479df887950,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_abb92f4dd510,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_3527865bc7ce,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_f20dfe158db9,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_015296651b56,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_81ad16d35dbb,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_970fc0c59c69,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_2d914d050b1e,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_fe6500cb76b5,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_5245c89bb64a,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_09dcd32f2afb,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_2c1ceaa1dfd7,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_4b8ed4249329,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_d0c56b71f78e,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_1145e63f878f,client_6208ef0f77,0.7260381174474446,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0375ff924ffe,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_1d474cb3fb52,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_59a82d932aa7,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_df5cd60fe5be,client_6208ef0f77,0.7260381174474446,General Decay - Review Content Quality
content_3cd58a4a2731,client_8527a891e2,0.7258900964402027,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_c148e44db30d,client_8527a891e2,0.7257592010994065,General Decay - Review Content Quality
content_494a0d492834,client_3fdba35f04,0.7257592010994065,General Decay - Review Content Quality
content_e70e0c5f76e3,client_3fdba35f04,0.7257592010994065,General Decay - Review Content Quality
content_f14d1dd58226,client_8527a891e2,0.7257592010994065,General Decay - Review Content Quality
content_866a6f5de5e2,client_4e07408562,0.7257592010994065,General Decay - Review Content Quality
content_7be1f9930cea,client_6208ef0f77,0.7257468682976247,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_bf84f3c7b54b,client_6208ef0f77,0.7257468682976247,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_b5d6346b5ad5,client_6208ef0f77,0.7257468682976247,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_a259ba53812e,client_6208ef0f77,0.7257468682976247,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_f39a7d9ceafb,client_6208ef0f77,0.7257468682976247,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_a2ae912ed682,client_3fdba35f04,0.7257160516824459,General Decay - Review Content Quality
content_268910e38131,client_8527a891e2,0.7257160516824459,General Decay - Review Content Quality
content_ad33c5bc53c1,client_3fdba35f04,0.7257160516824459,General Decay - Review Content Quality
content_6540a09c04c2,client_3fdba35f04,0.725566017254891,General Decay - Review Content Quality
content_dba1bbc29b4e,client_3fdba35f04,0.7255015294559967,General Decay - Review Content Quality
content_0de6c381c68c,client_3fdba35f04,0.7255015294559967,General Decay - Review Content Quality
content_d1f32bcc19d3,client_3fdba35f04,0.7255015294559967,General Decay - Review Content Quality
content_18d31e3024fc,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_63c954de8b7d,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_b8545cf96378,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_cabbc09b17ac,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_7c52db89e3f2,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_ae9e5bc4750c,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_32d0eece1c67,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_c6cd225e679e,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_48817886a12a,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_02c32f789281,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_42836d250249,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_fab09a452add,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_a73bf100cb11,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_aa6cb9d42da5,client_6208ef0f77,0.7253337938436302,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0e0d2cf4dd26,client_3fdba35f04,0.7253151668400288,General Decay - Review Content Quality
content_aa793f09535f,client_3fdba35f04,0.7252517992971727,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_28a161c4e8c5,client_6208ef0f77,0.72511060564596,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_65a9f75083de,client_3fdba35f04,0.7250984313369618,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_971e2a5035bc,client_6208ef0f77,0.7249724628427717,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_e2d06fb19616,client_6208ef0f77,0.7249420569852246,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_7ca4a97abb4f,client_6208ef0f77,0.7249420569852246,General Decay - Review Content Quality
content_46f1b9204d8e,client_6208ef0f77,0.7249420569852246,General Decay - Review Content Quality
content_fba6fecbad0a,client_6208ef0f77,0.7249420569852246,General Decay - Review Content Quality
content_d847396d336c,client_6208ef0f77,0.7249420569852246,General Decay - Review Content Quality
content_d545008ead8a,client_6208ef0f77,0.7249420569852246,General Decay - Review Content Quality
content_617cfde73274,client_6208ef0f77,0.7249420569852246,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_34f4b1c432ae,client_6208ef0f77,0.7249420569852246,General Decay - Review Content Quality
content_3041c11ba857,client_3fdba35f04,0.7247047222752123,General Decay - Review Content Quality
content_6d14ab4f1454,client_3fdba35f04,0.7246556235480862,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_1f97c2c8f517,client_4e07408562,0.7246556235480862,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_4b37e072572c,client_3fdba35f04,0.7246556235480862,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0beb22756a9b,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_df9864e83b3a,client_6208ef0f77,0.7245289825312301,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_9108219331ba,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_20e8b946359f,client_6208ef0f77,0.7245289825312301,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_977c89e877d4,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_d7b226a8d87e,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_812e9767c288,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_32b4741035dc,client_6208ef0f77,0.7245289825312301,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_0ca8d80c764d,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_01c85c6f8b6d,client_6208ef0f77,0.7245289825312301,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_8e0ec8b9b8da,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_a8fcdf9f6bfb,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_944993ae046e,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_20b9074bc197,client_6208ef0f77,0.7245289825312301,General Decay - Review Content Quality
content_72496874f806,client_4ec9599fc2,0.7245233390319583,Stale & Low CTR - Needs Content Update
content_384b06d9d970,client_6208ef0f77,0.7245168105784303,General Decay - Review Content Quality
content_a6045100d027,client_6208ef0f77,0.7245168105784303,General Decay - Review Content Quality
content_c6fb8b50fef7,client_6208ef0f77,0.7245168105784303,General Decay - Review Content Quality
content_ea951685b185,client_6208ef0f77,0.7245168105784303,General Decay - Review Content Quality
content_d8020ed269ef,client_6208ef0f77,0.7243594247906614,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_c7aa05f01834,client_3fdba35f04,0.724238527900134,General Decay - Review Content Quality
content_8eda489266b2,client_3fdba35f04,0.7241246979593318,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_598fc61cbd75,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_26d5ff7f5ae9,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_812deb81a810,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_84d2c62f16c9,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_9cb6ddfddd5e,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_906555aa3214,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_0ae3c180d412,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_b86ac81ef83b,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_bc9ddb3bddff,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_c11a8facf1ad,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_bd84855a4cd1,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_9f967aa864c9,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_454e2d10afb8,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_b78963b99889,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_fb0779ae50a6,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_ae51d0aef898,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_2e86b8f3e531,client_6208ef0f77,0.7241037361244358,General Decay - Review Content Quality
content_29b37642c22a,client_6208ef0f77,0.7238246589274157,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_1d3ca44f94c1,client_6208ef0f77,0.7238246589274157,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_aad3ae9caf56,client_6208ef0f77,0.7238246589274157,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_7f47408edf2d,client_3fdba35f04,0.7237628769275319,General Decay - Review Content Quality
content_e23e08154491,client_3fdba35f04,0.7237422056355078,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_bd8ee28396cf,client_3fdba35f04,0.7237422056355078,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_5887fd3d2bbf,client_3fdba35f04,0.7237140074667968,General Decay - Review Content Quality
content_2aa32d8bd261,client_6208ef0f77,0.7237045126753463,General Decay - Review Content Quality
content_c515dbd8d7b3,client_6208ef0f77,0.7237045126753463,General Decay - Review Content Quality
content_2d14b344651b,client_3fdba35f04,0.7236704042688419,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_d8b2ef7e6761,client_3fdba35f04,0.7235671481329878,General Decay - Review Content Quality
content_5f7bb3448ce0,client_3fdba35f04,0.7233584980655579,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_9558f7d085c2,client_19581e27de,0.7232687660202813,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_c00a98c048de,client_4ec9599fc2,0.7232658944158087,General Decay - Review Content Quality
content_f02e5fb77bc3,client_3fdba35f04,0.7231882657414112,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_567fa7db5bdf,client_3fdba35f04,0.7231474945508358,General Decay - Review Content Quality
content_6a38de8106c1,client_4ec9599fc2,0.7230557889790927,General Decay - Review Content Quality
content_6c7f71ab52fe,client_6208ef0f77,0.7230001890715319,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_e15ede72712d,client_6208ef0f77,0.7229361320549724,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_4ba3e8955c14,client_6208ef0f77,0.7229361320549724,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_f6b68ed6150e,client_6208ef0f77,0.7229361320549724,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_130e3b3763cb,client_3fdba35f04,0.7229328098860822,"High Visibility, Poor CTR - Needs Better Title/Meta"
content_a8bf1f7f472e,client_3fdba35f04,0.7229296431007074,General Decay - Review Content Quality
content_510559cd6193,client_3fdba35f04,0.7229296431007074,General Decay - Review Content Quality
content_07ce98c6085a,client_4ec9599fc2,0.7228297850585912,Stale & Low CTR - Needs Content Update
content_617bb194934b,client_6208ef0f77,0.7228172330608874,General Decay - Review Content Quality
content_7ee9645faeeb,client_6208ef0f77,0.7228172330608874,General Decay - Review Content Quality
content_9fbdfaedd41c,client_6208ef0f77,0.7228172330608874,General Decay - Review Content Quality
